id,path,img_path,label,mask,gender,age
001505,001505_female_Asian_24,/opt/ml/input/data/train/images/001505_female_Asian_24/mask4.jpg,3,0,1,0
001505,001505_female_Asian_24,/opt/ml/input/data/train/images/001505_female_Asian_24/mask2.jpg,3,0,1,0
001505,001505_female_Asian_24,/opt/ml/input/data/train/images/001505_female_Asian_24/normal.jpg,15,2,1,0
001505,001505_female_Asian_24,/opt/ml/input/data/train/images/001505_female_Asian_24/mask3.jpg,3,0,1,0
001506,001506_female_Asian_53,/opt/ml/input/data/train/images/001506_female_Asian_53/incorrect_mask.jpg,10,1,1,1
001506,001506_female_Asian_53,/opt/ml/input/data/train/images/001506_female_Asian_53/mask5.jpg,4,0,1,1
001506,001506_female_Asian_53,/opt/ml/input/data/train/images/001506_female_Asian_53/mask1.jpg,4,0,1,1
001506,001506_female_Asian_53,/opt/ml/input/data/train/images/001506_female_Asian_53/mask4.jpg,4,0,1,1
001506,001506_female_Asian_53,/opt/ml/input/data/train/images/001506_female_Asian_53/mask2.jpg,4,0,1,1
001506,001506_female_Asian_53,/opt/ml/input/data/train/images/001506_female_Asian_53/normal.jpg,16,2,1,1
001506,001506_female_Asian_53,/opt/ml/input/data/train/images/001506_female_Asian_53/mask3.jpg,4,0,1,1
001508,001508_male_Asian_18,/opt/ml/input/data/train/images/001508_male_Asian_18/incorrect_mask.jpg,6,1,0,0
001508,001508_male_Asian_18,/opt/ml/input/data/train/images/001508_male_Asian_18/mask5.jpg,0,0,0,0
001508,001508_male_Asian_18,/opt/ml/input/data/train/images/001508_male_Asian_18/mask1.jpg,0,0,0,0
001508,001508_male_Asian_18,/opt/ml/input/data/train/images/001508_male_Asian_18/mask4.jpg,0,0,0,0
001508,001508_male_Asian_18,/opt/ml/input/data/train/images/001508_male_Asian_18/mask2.jpg,0,0,0,0
001508,001508_male_Asian_18,/opt/ml/input/data/train/images/001508_male_Asian_18/normal.jpg,12,2,0,0
001508,001508_male_Asian_18,/opt/ml/input/data/train/images/001508_male_Asian_18/mask3.jpg,0,0,0,0
001509,001509_female_Asian_60,/opt/ml/input/data/train/images/001509_female_Asian_60/incorrect_mask.jpg,11,1,1,2
001509,001509_female_Asian_60,/opt/ml/input/data/train/images/001509_female_Asian_60/mask5.jpg,5,0,1,2
001509,001509_female_Asian_60,/opt/ml/input/data/train/images/001509_female_Asian_60/mask1.jpg,5,0,1,2
001509,001509_female_Asian_60,/opt/ml/input/data/train/images/001509_female_Asian_60/mask4.jpg,5,0,1,2
001509,001509_female_Asian_60,/opt/ml/input/data/train/images/001509_female_Asian_60/mask2.jpg,5,0,1,2
001509,001509_female_Asian_60,/opt/ml/input/data/train/images/001509_female_Asian_60/normal.jpg,17,2,1,2
001509,001509_female_Asian_60,/opt/ml/input/data/train/images/001509_female_Asian_60/mask3.jpg,5,0,1,2
001510,001510_female_Asian_18,/opt/ml/input/data/train/images/001510_female_Asian_18/incorrect_mask.jpg,9,1,1,0
001510,001510_female_Asian_18,/opt/ml/input/data/train/images/001510_female_Asian_18/mask5.jpg,3,0,1,0
001510,001510_female_Asian_18,/opt/ml/input/data/train/images/001510_female_Asian_18/mask1.jpg,3,0,1,0
001510,001510_female_Asian_18,/opt/ml/input/data/train/images/001510_female_Asian_18/mask4.jpg,3,0,1,0
001510,001510_female_Asian_18,/opt/ml/input/data/train/images/001510_female_Asian_18/mask2.jpg,3,0,1,0
001510,001510_female_Asian_18,/opt/ml/input/data/train/images/001510_female_Asian_18/normal.jpg,15,2,1,0
001510,001510_female_Asian_18,/opt/ml/input/data/train/images/001510_female_Asian_18/mask3.jpg,3,0,1,0
001511,001511_female_Asian_20,/opt/ml/input/data/train/images/001511_female_Asian_20/incorrect_mask.jpg,9,1,1,0
001511,001511_female_Asian_20,/opt/ml/input/data/train/images/001511_female_Asian_20/mask5.jpg,3,0,1,0
001511,001511_female_Asian_20,/opt/ml/input/data/train/images/001511_female_Asian_20/mask1.jpg,3,0,1,0
001511,001511_female_Asian_20,/opt/ml/input/data/train/images/001511_female_Asian_20/mask4.jpg,3,0,1,0
001511,001511_female_Asian_20,/opt/ml/input/data/train/images/001511_female_Asian_20/mask2.jpg,3,0,1,0
001511,001511_female_Asian_20,/opt/ml/input/data/train/images/001511_female_Asian_20/normal.jpg,15,2,1,0
001511,001511_female_Asian_20,/opt/ml/input/data/train/images/001511_female_Asian_20/mask3.jpg,3,0,1,0
001512,001512_female_Asian_18,/opt/ml/input/data/train/images/001512_female_Asian_18/incorrect_mask.jpg,9,1,1,0
001512,001512_female_Asian_18,/opt/ml/input/data/train/images/001512_female_Asian_18/mask5.jpg,3,0,1,0
001512,001512_female_Asian_18,/opt/ml/input/data/train/images/001512_female_Asian_18/mask1.jpg,3,0,1,0
001512,001512_female_Asian_18,/opt/ml/input/data/train/images/001512_female_Asian_18/mask4.jpg,3,0,1,0
001512,001512_female_Asian_18,/opt/ml/input/data/train/images/001512_female_Asian_18/mask2.jpg,3,0,1,0
001512,001512_female_Asian_18,/opt/ml/input/data/train/images/001512_female_Asian_18/normal.jpg,15,2,1,0
001512,001512_female_Asian_18,/opt/ml/input/data/train/images/001512_female_Asian_18/mask3.jpg,3,0,1,0
001513,001513_male_Asian_22,/opt/ml/input/data/train/images/001513_male_Asian_22/incorrect_mask.jpg,6,1,0,0
001513,001513_male_Asian_22,/opt/ml/input/data/train/images/001513_male_Asian_22/mask5.jpg,0,0,0,0
001513,001513_male_Asian_22,/opt/ml/input/data/train/images/001513_male_Asian_22/mask1.jpg,0,0,0,0
001513,001513_male_Asian_22,/opt/ml/input/data/train/images/001513_male_Asian_22/mask4.jpg,0,0,0,0
001513,001513_male_Asian_22,/opt/ml/input/data/train/images/001513_male_Asian_22/mask2.jpg,0,0,0,0
001513,001513_male_Asian_22,/opt/ml/input/data/train/images/001513_male_Asian_22/normal.jpg,12,2,0,0
001513,001513_male_Asian_22,/opt/ml/input/data/train/images/001513_male_Asian_22/mask3.jpg,0,0,0,0
001514,001514_female_Asian_22,/opt/ml/input/data/train/images/001514_female_Asian_22/incorrect_mask.jpg,9,1,1,0
001514,001514_female_Asian_22,/opt/ml/input/data/train/images/001514_female_Asian_22/mask5.jpg,3,0,1,0
001514,001514_female_Asian_22,/opt/ml/input/data/train/images/001514_female_Asian_22/mask1.jpg,3,0,1,0
001514,001514_female_Asian_22,/opt/ml/input/data/train/images/001514_female_Asian_22/mask4.jpg,3,0,1,0
001514,001514_female_Asian_22,/opt/ml/input/data/train/images/001514_female_Asian_22/mask2.jpg,3,0,1,0
001514,001514_female_Asian_22,/opt/ml/input/data/train/images/001514_female_Asian_22/normal.jpg,15,2,1,0
001514,001514_female_Asian_22,/opt/ml/input/data/train/images/001514_female_Asian_22/mask3.jpg,3,0,1,0
001515,001515_female_Asian_56,/opt/ml/input/data/train/images/001515_female_Asian_56/incorrect_mask.jpg,10,1,1,1
001515,001515_female_Asian_56,/opt/ml/input/data/train/images/001515_female_Asian_56/mask5.jpg,4,0,1,1
001515,001515_female_Asian_56,/opt/ml/input/data/train/images/001515_female_Asian_56/mask1.jpg,4,0,1,1
001515,001515_female_Asian_56,/opt/ml/input/data/train/images/001515_female_Asian_56/mask4.jpg,4,0,1,1
001515,001515_female_Asian_56,/opt/ml/input/data/train/images/001515_female_Asian_56/mask2.jpg,4,0,1,1
001515,001515_female_Asian_56,/opt/ml/input/data/train/images/001515_female_Asian_56/normal.jpg,16,2,1,1
001515,001515_female_Asian_56,/opt/ml/input/data/train/images/001515_female_Asian_56/mask3.jpg,4,0,1,1
001516,001516_female_Asian_57,/opt/ml/input/data/train/images/001516_female_Asian_57/incorrect_mask.jpg,10,1,1,1
001516,001516_female_Asian_57,/opt/ml/input/data/train/images/001516_female_Asian_57/mask5.jpg,4,0,1,1
001516,001516_female_Asian_57,/opt/ml/input/data/train/images/001516_female_Asian_57/mask1.jpg,4,0,1,1
001516,001516_female_Asian_57,/opt/ml/input/data/train/images/001516_female_Asian_57/mask4.jpg,4,0,1,1
001516,001516_female_Asian_57,/opt/ml/input/data/train/images/001516_female_Asian_57/mask2.jpg,4,0,1,1
001516,001516_female_Asian_57,/opt/ml/input/data/train/images/001516_female_Asian_57/normal.jpg,16,2,1,1
001516,001516_female_Asian_57,/opt/ml/input/data/train/images/001516_female_Asian_57/mask3.jpg,4,0,1,1
001517,001517_female_Asian_60,/opt/ml/input/data/train/images/001517_female_Asian_60/incorrect_mask.jpg,11,1,1,2
001517,001517_female_Asian_60,/opt/ml/input/data/train/images/001517_female_Asian_60/mask5.jpg,5,0,1,2
001517,001517_female_Asian_60,/opt/ml/input/data/train/images/001517_female_Asian_60/mask1.jpg,5,0,1,2
001517,001517_female_Asian_60,/opt/ml/input/data/train/images/001517_female_Asian_60/mask4.jpg,5,0,1,2
001517,001517_female_Asian_60,/opt/ml/input/data/train/images/001517_female_Asian_60/mask2.jpg,5,0,1,2
001517,001517_female_Asian_60,/opt/ml/input/data/train/images/001517_female_Asian_60/normal.jpg,17,2,1,2
001517,001517_female_Asian_60,/opt/ml/input/data/train/images/001517_female_Asian_60/mask3.jpg,5,0,1,2
001517-1,001517-1_female_Asian_23,/opt/ml/input/data/train/images/001517-1_female_Asian_23/incorrect_mask.jpg,9,1,1,0
001517-1,001517-1_female_Asian_23,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask5.jpg,3,0,1,0
001517-1,001517-1_female_Asian_23,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask1.jpg,3,0,1,0
001517-1,001517-1_female_Asian_23,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask4.jpg,3,0,1,0
001517-1,001517-1_female_Asian_23,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask2.jpg,3,0,1,0
001517-1,001517-1_female_Asian_23,/opt/ml/input/data/train/images/001517-1_female_Asian_23/normal.jpg,15,2,1,0
001517-1,001517-1_female_Asian_23,/opt/ml/input/data/train/images/001517-1_female_Asian_23/mask3.jpg,3,0,1,0
001518,001518_male_Asian_60,/opt/ml/input/data/train/images/001518_male_Asian_60/incorrect_mask.jpg,8,1,0,2
001518,001518_male_Asian_60,/opt/ml/input/data/train/images/001518_male_Asian_60/mask5.jpg,2,0,0,2
001518,001518_male_Asian_60,/opt/ml/input/data/train/images/001518_male_Asian_60/mask1.jpg,2,0,0,2
001518,001518_male_Asian_60,/opt/ml/input/data/train/images/001518_male_Asian_60/mask4.jpg,2,0,0,2
001518,001518_male_Asian_60,/opt/ml/input/data/train/images/001518_male_Asian_60/mask2.jpg,2,0,0,2
001518,001518_male_Asian_60,/opt/ml/input/data/train/images/001518_male_Asian_60/normal.jpg,14,2,0,2
001518,001518_male_Asian_60,/opt/ml/input/data/train/images/001518_male_Asian_60/mask3.jpg,2,0,0,2
001519,001519_female_Asian_54,/opt/ml/input/data/train/images/001519_female_Asian_54/incorrect_mask.jpg,10,1,1,1
001519,001519_female_Asian_54,/opt/ml/input/data/train/images/001519_female_Asian_54/mask5.jpg,4,0,1,1
001519,001519_female_Asian_54,/opt/ml/input/data/train/images/001519_female_Asian_54/mask1.jpg,4,0,1,1
001519,001519_female_Asian_54,/opt/ml/input/data/train/images/001519_female_Asian_54/mask4.jpg,4,0,1,1
001519,001519_female_Asian_54,/opt/ml/input/data/train/images/001519_female_Asian_54/mask2.jpg,4,0,1,1
001519,001519_female_Asian_54,/opt/ml/input/data/train/images/001519_female_Asian_54/normal.jpg,16,2,1,1
001519,001519_female_Asian_54,/opt/ml/input/data/train/images/001519_female_Asian_54/mask3.jpg,4,0,1,1
001520,001520_female_Asian_47,/opt/ml/input/data/train/images/001520_female_Asian_47/incorrect_mask.jpg,10,1,1,1
001520,001520_female_Asian_47,/opt/ml/input/data/train/images/001520_female_Asian_47/mask5.jpg,4,0,1,1
001520,001520_female_Asian_47,/opt/ml/input/data/train/images/001520_female_Asian_47/mask1.jpg,4,0,1,1
001520,001520_female_Asian_47,/opt/ml/input/data/train/images/001520_female_Asian_47/mask4.jpg,4,0,1,1
001520,001520_female_Asian_47,/opt/ml/input/data/train/images/001520_female_Asian_47/mask2.jpg,4,0,1,1
001520,001520_female_Asian_47,/opt/ml/input/data/train/images/001520_female_Asian_47/normal.jpg,16,2,1,1
001520,001520_female_Asian_47,/opt/ml/input/data/train/images/001520_female_Asian_47/mask3.jpg,4,0,1,1
001522,001522_female_Asian_26,/opt/ml/input/data/train/images/001522_female_Asian_26/incorrect_mask.jpg,9,1,1,0
001522,001522_female_Asian_26,/opt/ml/input/data/train/images/001522_female_Asian_26/mask5.jpg,3,0,1,0
001522,001522_female_Asian_26,/opt/ml/input/data/train/images/001522_female_Asian_26/mask1.jpg,3,0,1,0
001522,001522_female_Asian_26,/opt/ml/input/data/train/images/001522_female_Asian_26/mask4.jpg,3,0,1,0
001522,001522_female_Asian_26,/opt/ml/input/data/train/images/001522_female_Asian_26/mask2.jpg,3,0,1,0
001522,001522_female_Asian_26,/opt/ml/input/data/train/images/001522_female_Asian_26/normal.jpg,15,2,1,0
001522,001522_female_Asian_26,/opt/ml/input/data/train/images/001522_female_Asian_26/mask3.jpg,3,0,1,0
001523,001523_male_Asian_28,/opt/ml/input/data/train/images/001523_male_Asian_28/incorrect_mask.jpg,6,1,0,0
001523,001523_male_Asian_28,/opt/ml/input/data/train/images/001523_male_Asian_28/mask5.jpg,0,0,0,0
001523,001523_male_Asian_28,/opt/ml/input/data/train/images/001523_male_Asian_28/mask1.jpg,0,0,0,0
001523,001523_male_Asian_28,/opt/ml/input/data/train/images/001523_male_Asian_28/mask4.jpg,0,0,0,0
001523,001523_male_Asian_28,/opt/ml/input/data/train/images/001523_male_Asian_28/mask2.jpg,0,0,0,0
001523,001523_male_Asian_28,/opt/ml/input/data/train/images/001523_male_Asian_28/normal.jpg,12,2,0,0
001523,001523_male_Asian_28,/opt/ml/input/data/train/images/001523_male_Asian_28/mask3.jpg,0,0,0,0
001524,001524_female_Asian_25,/opt/ml/input/data/train/images/001524_female_Asian_25/incorrect_mask.jpg,9,1,1,0
001524,001524_female_Asian_25,/opt/ml/input/data/train/images/001524_female_Asian_25/mask5.jpg,3,0,1,0
001524,001524_female_Asian_25,/opt/ml/input/data/train/images/001524_female_Asian_25/mask1.jpg,3,0,1,0
001524,001524_female_Asian_25,/opt/ml/input/data/train/images/001524_female_Asian_25/mask4.jpg,3,0,1,0
001524,001524_female_Asian_25,/opt/ml/input/data/train/images/001524_female_Asian_25/mask2.jpg,3,0,1,0
001524,001524_female_Asian_25,/opt/ml/input/data/train/images/001524_female_Asian_25/normal.jpg,15,2,1,0
001524,001524_female_Asian_25,/opt/ml/input/data/train/images/001524_female_Asian_25/mask3.jpg,3,0,1,0
001525,001525_female_Asian_60,/opt/ml/input/data/train/images/001525_female_Asian_60/incorrect_mask.jpg,11,1,1,2
001525,001525_female_Asian_60,/opt/ml/input/data/train/images/001525_female_Asian_60/mask5.jpg,5,0,1,2
001525,001525_female_Asian_60,/opt/ml/input/data/train/images/001525_female_Asian_60/mask1.jpg,5,0,1,2
001525,001525_female_Asian_60,/opt/ml/input/data/train/images/001525_female_Asian_60/mask4.jpg,5,0,1,2
001525,001525_female_Asian_60,/opt/ml/input/data/train/images/001525_female_Asian_60/mask2.jpg,5,0,1,2
001525,001525_female_Asian_60,/opt/ml/input/data/train/images/001525_female_Asian_60/normal.jpg,17,2,1,2
001525,001525_female_Asian_60,/opt/ml/input/data/train/images/001525_female_Asian_60/mask3.jpg,5,0,1,2
001526,001526_female_Asian_24,/opt/ml/input/data/train/images/001526_female_Asian_24/incorrect_mask.jpg,9,1,1,0
001526,001526_female_Asian_24,/opt/ml/input/data/train/images/001526_female_Asian_24/mask5.jpg,3,0,1,0
001526,001526_female_Asian_24,/opt/ml/input/data/train/images/001526_female_Asian_24/mask1.jpg,3,0,1,0
001526,001526_female_Asian_24,/opt/ml/input/data/train/images/001526_female_Asian_24/mask4.jpg,3,0,1,0
001526,001526_female_Asian_24,/opt/ml/input/data/train/images/001526_female_Asian_24/mask2.jpg,3,0,1,0
001526,001526_female_Asian_24,/opt/ml/input/data/train/images/001526_female_Asian_24/normal.jpg,15,2,1,0
001526,001526_female_Asian_24,/opt/ml/input/data/train/images/001526_female_Asian_24/mask3.jpg,3,0,1,0
001527,001527_female_Asian_60,/opt/ml/input/data/train/images/001527_female_Asian_60/incorrect_mask.jpg,11,1,1,2
001527,001527_female_Asian_60,/opt/ml/input/data/train/images/001527_female_Asian_60/mask5.jpg,5,0,1,2
001527,001527_female_Asian_60,/opt/ml/input/data/train/images/001527_female_Asian_60/mask1.jpg,5,0,1,2
001527,001527_female_Asian_60,/opt/ml/input/data/train/images/001527_female_Asian_60/mask4.jpg,5,0,1,2
001527,001527_female_Asian_60,/opt/ml/input/data/train/images/001527_female_Asian_60/mask2.jpg,5,0,1,2
001527,001527_female_Asian_60,/opt/ml/input/data/train/images/001527_female_Asian_60/normal.jpg,17,2,1,2
001527,001527_female_Asian_60,/opt/ml/input/data/train/images/001527_female_Asian_60/mask3.jpg,5,0,1,2
001528,001528_female_Asian_34,/opt/ml/input/data/train/images/001528_female_Asian_34/incorrect_mask.jpg,10,1,1,1
001528,001528_female_Asian_34,/opt/ml/input/data/train/images/001528_female_Asian_34/mask5.jpg,4,0,1,1
001528,001528_female_Asian_34,/opt/ml/input/data/train/images/001528_female_Asian_34/mask1.jpg,4,0,1,1
001528,001528_female_Asian_34,/opt/ml/input/data/train/images/001528_female_Asian_34/mask4.jpg,4,0,1,1
001528,001528_female_Asian_34,/opt/ml/input/data/train/images/001528_female_Asian_34/mask2.jpg,4,0,1,1
001528,001528_female_Asian_34,/opt/ml/input/data/train/images/001528_female_Asian_34/normal.jpg,16,2,1,1
001528,001528_female_Asian_34,/opt/ml/input/data/train/images/001528_female_Asian_34/mask3.jpg,4,0,1,1
001529,001529_female_Asian_25,/opt/ml/input/data/train/images/001529_female_Asian_25/incorrect_mask.jpg,9,1,1,0
001529,001529_female_Asian_25,/opt/ml/input/data/train/images/001529_female_Asian_25/mask5.jpg,3,0,1,0
001529,001529_female_Asian_25,/opt/ml/input/data/train/images/001529_female_Asian_25/mask1.jpg,3,0,1,0
001529,001529_female_Asian_25,/opt/ml/input/data/train/images/001529_female_Asian_25/mask4.jpg,3,0,1,0
001529,001529_female_Asian_25,/opt/ml/input/data/train/images/001529_female_Asian_25/mask2.jpg,3,0,1,0
001529,001529_female_Asian_25,/opt/ml/input/data/train/images/001529_female_Asian_25/normal.jpg,15,2,1,0
001529,001529_female_Asian_25,/opt/ml/input/data/train/images/001529_female_Asian_25/mask3.jpg,3,0,1,0
001530,001530_female_Asian_22,/opt/ml/input/data/train/images/001530_female_Asian_22/incorrect_mask.jpg,9,1,1,0
001530,001530_female_Asian_22,/opt/ml/input/data/train/images/001530_female_Asian_22/mask5.jpg,3,0,1,0
001530,001530_female_Asian_22,/opt/ml/input/data/train/images/001530_female_Asian_22/mask1.jpg,3,0,1,0
001530,001530_female_Asian_22,/opt/ml/input/data/train/images/001530_female_Asian_22/mask4.jpg,3,0,1,0
001530,001530_female_Asian_22,/opt/ml/input/data/train/images/001530_female_Asian_22/mask2.jpg,3,0,1,0
001530,001530_female_Asian_22,/opt/ml/input/data/train/images/001530_female_Asian_22/normal.jpg,15,2,1,0
001530,001530_female_Asian_22,/opt/ml/input/data/train/images/001530_female_Asian_22/mask3.jpg,3,0,1,0
001531,001531_female_Asian_26,/opt/ml/input/data/train/images/001531_female_Asian_26/incorrect_mask.jpg,9,1,1,0
001531,001531_female_Asian_26,/opt/ml/input/data/train/images/001531_female_Asian_26/mask5.jpg,3,0,1,0
001531,001531_female_Asian_26,/opt/ml/input/data/train/images/001531_female_Asian_26/mask1.jpg,3,0,1,0
001531,001531_female_Asian_26,/opt/ml/input/data/train/images/001531_female_Asian_26/mask4.jpg,3,0,1,0
001531,001531_female_Asian_26,/opt/ml/input/data/train/images/001531_female_Asian_26/mask2.jpg,3,0,1,0
001531,001531_female_Asian_26,/opt/ml/input/data/train/images/001531_female_Asian_26/normal.jpg,15,2,1,0
001531,001531_female_Asian_26,/opt/ml/input/data/train/images/001531_female_Asian_26/mask3.jpg,3,0,1,0
001533,001533_male_Asian_59,/opt/ml/input/data/train/images/001533_male_Asian_59/incorrect_mask.jpg,7,1,0,1
001533,001533_male_Asian_59,/opt/ml/input/data/train/images/001533_male_Asian_59/mask5.jpg,1,0,0,1
001533,001533_male_Asian_59,/opt/ml/input/data/train/images/001533_male_Asian_59/mask1.jpg,1,0,0,1
001533,001533_male_Asian_59,/opt/ml/input/data/train/images/001533_male_Asian_59/mask4.jpg,1,0,0,1
001533,001533_male_Asian_59,/opt/ml/input/data/train/images/001533_male_Asian_59/mask2.jpg,1,0,0,1
001533,001533_male_Asian_59,/opt/ml/input/data/train/images/001533_male_Asian_59/normal.jpg,13,2,0,1
001533,001533_male_Asian_59,/opt/ml/input/data/train/images/001533_male_Asian_59/mask3.jpg,1,0,0,1
001534,001534_male_Asian_20,/opt/ml/input/data/train/images/001534_male_Asian_20/incorrect_mask.jpg,6,1,0,0
001534,001534_male_Asian_20,/opt/ml/input/data/train/images/001534_male_Asian_20/mask5.jpg,0,0,0,0
001534,001534_male_Asian_20,/opt/ml/input/data/train/images/001534_male_Asian_20/mask1.jpg,0,0,0,0
001534,001534_male_Asian_20,/opt/ml/input/data/train/images/001534_male_Asian_20/mask4.jpg,0,0,0,0
001534,001534_male_Asian_20,/opt/ml/input/data/train/images/001534_male_Asian_20/mask2.jpg,0,0,0,0
001534,001534_male_Asian_20,/opt/ml/input/data/train/images/001534_male_Asian_20/normal.jpg,12,2,0,0
001534,001534_male_Asian_20,/opt/ml/input/data/train/images/001534_male_Asian_20/mask3.jpg,0,0,0,0
001535,001535_female_Asian_18,/opt/ml/input/data/train/images/001535_female_Asian_18/incorrect_mask.jpg,9,1,1,0
001535,001535_female_Asian_18,/opt/ml/input/data/train/images/001535_female_Asian_18/mask5.jpg,3,0,1,0
001535,001535_female_Asian_18,/opt/ml/input/data/train/images/001535_female_Asian_18/mask1.jpg,3,0,1,0
001535,001535_female_Asian_18,/opt/ml/input/data/train/images/001535_female_Asian_18/mask4.jpg,3,0,1,0
001535,001535_female_Asian_18,/opt/ml/input/data/train/images/001535_female_Asian_18/mask2.jpg,3,0,1,0
001535,001535_female_Asian_18,/opt/ml/input/data/train/images/001535_female_Asian_18/normal.jpg,15,2,1,0
001535,001535_female_Asian_18,/opt/ml/input/data/train/images/001535_female_Asian_18/mask3.jpg,3,0,1,0
001536,001536_male_Asian_56,/opt/ml/input/data/train/images/001536_male_Asian_56/incorrect_mask.jpg,7,1,0,1
001536,001536_male_Asian_56,/opt/ml/input/data/train/images/001536_male_Asian_56/mask5.jpg,1,0,0,1
001536,001536_male_Asian_56,/opt/ml/input/data/train/images/001536_male_Asian_56/mask1.jpg,1,0,0,1
001536,001536_male_Asian_56,/opt/ml/input/data/train/images/001536_male_Asian_56/mask4.jpg,1,0,0,1
001536,001536_male_Asian_56,/opt/ml/input/data/train/images/001536_male_Asian_56/mask2.jpg,1,0,0,1
001536,001536_male_Asian_56,/opt/ml/input/data/train/images/001536_male_Asian_56/normal.jpg,13,2,0,1
001536,001536_male_Asian_56,/opt/ml/input/data/train/images/001536_male_Asian_56/mask3.jpg,1,0,0,1
001537,001537_male_Asian_60,/opt/ml/input/data/train/images/001537_male_Asian_60/incorrect_mask.jpg,8,1,0,2
001537,001537_male_Asian_60,/opt/ml/input/data/train/images/001537_male_Asian_60/mask5.jpg,2,0,0,2
001537,001537_male_Asian_60,/opt/ml/input/data/train/images/001537_male_Asian_60/mask1.jpg,2,0,0,2
001537,001537_male_Asian_60,/opt/ml/input/data/train/images/001537_male_Asian_60/mask4.jpg,2,0,0,2
001537,001537_male_Asian_60,/opt/ml/input/data/train/images/001537_male_Asian_60/mask2.jpg,2,0,0,2
001537,001537_male_Asian_60,/opt/ml/input/data/train/images/001537_male_Asian_60/normal.jpg,14,2,0,2
001537,001537_male_Asian_60,/opt/ml/input/data/train/images/001537_male_Asian_60/mask3.jpg,2,0,0,2
001538,001538_male_Asian_55,/opt/ml/input/data/train/images/001538_male_Asian_55/incorrect_mask.jpg,7,1,0,1
001538,001538_male_Asian_55,/opt/ml/input/data/train/images/001538_male_Asian_55/mask5.jpg,1,0,0,1
001538,001538_male_Asian_55,/opt/ml/input/data/train/images/001538_male_Asian_55/mask1.jpg,1,0,0,1
001538,001538_male_Asian_55,/opt/ml/input/data/train/images/001538_male_Asian_55/mask4.jpg,1,0,0,1
001538,001538_male_Asian_55,/opt/ml/input/data/train/images/001538_male_Asian_55/mask2.jpg,1,0,0,1
001538,001538_male_Asian_55,/opt/ml/input/data/train/images/001538_male_Asian_55/normal.jpg,13,2,0,1
001538,001538_male_Asian_55,/opt/ml/input/data/train/images/001538_male_Asian_55/mask3.jpg,1,0,0,1
001539,001539_female_Asian_28,/opt/ml/input/data/train/images/001539_female_Asian_28/incorrect_mask.jpg,9,1,1,0
001539,001539_female_Asian_28,/opt/ml/input/data/train/images/001539_female_Asian_28/mask5.jpg,3,0,1,0
001539,001539_female_Asian_28,/opt/ml/input/data/train/images/001539_female_Asian_28/mask1.jpg,3,0,1,0
001539,001539_female_Asian_28,/opt/ml/input/data/train/images/001539_female_Asian_28/mask4.jpg,3,0,1,0
001539,001539_female_Asian_28,/opt/ml/input/data/train/images/001539_female_Asian_28/mask2.jpg,3,0,1,0
001539,001539_female_Asian_28,/opt/ml/input/data/train/images/001539_female_Asian_28/normal.jpg,15,2,1,0
001539,001539_female_Asian_28,/opt/ml/input/data/train/images/001539_female_Asian_28/mask3.jpg,3,0,1,0
001540,001540_male_Asian_60,/opt/ml/input/data/train/images/001540_male_Asian_60/incorrect_mask.jpg,8,1,0,2
001540,001540_male_Asian_60,/opt/ml/input/data/train/images/001540_male_Asian_60/mask5.jpg,2,0,0,2
001540,001540_male_Asian_60,/opt/ml/input/data/train/images/001540_male_Asian_60/mask1.jpg,2,0,0,2
001540,001540_male_Asian_60,/opt/ml/input/data/train/images/001540_male_Asian_60/mask4.jpg,2,0,0,2
001540,001540_male_Asian_60,/opt/ml/input/data/train/images/001540_male_Asian_60/mask2.jpg,2,0,0,2
001540,001540_male_Asian_60,/opt/ml/input/data/train/images/001540_male_Asian_60/normal.jpg,14,2,0,2
001540,001540_male_Asian_60,/opt/ml/input/data/train/images/001540_male_Asian_60/mask3.jpg,2,0,0,2
001541,001541_female_Asian_23,/opt/ml/input/data/train/images/001541_female_Asian_23/incorrect_mask.jpg,9,1,1,0
001541,001541_female_Asian_23,/opt/ml/input/data/train/images/001541_female_Asian_23/mask5.jpg,3,0,1,0
001541,001541_female_Asian_23,/opt/ml/input/data/train/images/001541_female_Asian_23/mask1.jpg,3,0,1,0
001541,001541_female_Asian_23,/opt/ml/input/data/train/images/001541_female_Asian_23/mask4.jpg,3,0,1,0
001541,001541_female_Asian_23,/opt/ml/input/data/train/images/001541_female_Asian_23/mask2.jpg,3,0,1,0
001541,001541_female_Asian_23,/opt/ml/input/data/train/images/001541_female_Asian_23/normal.jpg,15,2,1,0
001541,001541_female_Asian_23,/opt/ml/input/data/train/images/001541_female_Asian_23/mask3.jpg,3,0,1,0
001542,001542_female_Asian_25,/opt/ml/input/data/train/images/001542_female_Asian_25/incorrect_mask.jpg,9,1,1,0
001542,001542_female_Asian_25,/opt/ml/input/data/train/images/001542_female_Asian_25/mask5.jpg,3,0,1,0
001542,001542_female_Asian_25,/opt/ml/input/data/train/images/001542_female_Asian_25/mask1.jpg,3,0,1,0
001542,001542_female_Asian_25,/opt/ml/input/data/train/images/001542_female_Asian_25/mask4.jpg,3,0,1,0
001542,001542_female_Asian_25,/opt/ml/input/data/train/images/001542_female_Asian_25/mask2.jpg,3,0,1,0
